Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:56:55,2025-10-05 17:56:55,0.195s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:56:55,2025-10-05 17:56:55,0.078s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:55,2025-10-05 17:56:56,0.171s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:56,2025-10-05 17:56:56,0.166s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:56,2025-10-05 17:56:58,2.008s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:58,2025-10-05 17:56:58,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 17:56:58,2025-10-05 17:57:00,2.533s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:58,2025-10-05 17:56:58,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:56:58,2025-10-05 17:56:58,0.186s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:56:58,2025-10-05 17:56:58,0.081s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:58,2025-10-05 17:56:58,0.126s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:58,2025-10-05 17:56:58,0.121s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:58,2025-10-05 17:57:00,2.016s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:57:00,2025-10-05 17:57:00,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 17:57:00,2025-10-05 17:57:03,2.546s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:57:00,2025-10-05 17:57:00,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:57:00,2025-10-05 17:57:00,0.184s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:57:00,2025-10-05 17:57:01,0.081s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:57:01,2025-10-05 17:57:01,0.126s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:57:01,2025-10-05 17:57:01,0.147s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:57:01,2025-10-05 17:57:03,2.005s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:57:03,2025-10-05 17:57:03,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 17:57:03,2025-10-05 17:57:05,2.536s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:57:03,2025-10-05 17:57:03,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:57:03,2025-10-05 17:57:03,0.179s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:57:03,2025-10-05 17:57:03,0.074s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:57:03,2025-10-05 17:57:03,0.140s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:57:03,2025-10-05 17:57:03,0.130s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:57:03,2025-10-05 17:57:05,2.009s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:57:05,2025-10-05 17:57:05,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 17:57:05,2025-10-05 17:57:08,2.544s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:57:05,2025-10-05 17:57:05,0.015s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:57:05,2025-10-05 17:57:06,0.160s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:57:06,2025-10-05 17:57:06,0.089s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:57:06,2025-10-05 17:57:06,0.127s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:57:06,2025-10-05 17:57:06,0.138s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:57:06,2025-10-05 17:57:08,2.015s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:57:08,2025-10-05 17:57:08,0.000s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 17:57:08,2025-10-05 17:57:10,2.547s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:57:08,2025-10-05 17:57:08,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:57:08,2025-10-05 17:57:08,0.182s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:57:08,2025-10-05 17:57:08,0.090s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:57:08,2025-10-05 17:57:08,0.136s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:57:08,2025-10-05 17:57:08,0.134s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:57:08,2025-10-05 17:57:10,2.003s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:57:10,2025-10-05 17:57:10,0.001s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 17:57:10,2025-10-05 17:57:13,2.518s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:57:11,2025-10-05 17:57:11,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:57:11,2025-10-05 17:57:11,0.162s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:57:11,2025-10-05 17:57:11,0.085s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:57:11,2025-10-05 17:57:11,0.114s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:57:11,2025-10-05 17:57:11,0.122s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:57:11,2025-10-05 17:57:13,2.014s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:57:13,2025-10-05 17:57:13,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 17:57:13,2025-10-05 17:57:16,2.546s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:57:13,2025-10-05 17:57:13,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:57:13,2025-10-05 17:57:13,0.189s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:57:13,2025-10-05 17:57:13,0.075s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:57:13,2025-10-05 17:57:13,0.124s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:57:13,2025-10-05 17:57:14,0.124s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:57:14,2025-10-05 17:57:16,2.016s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:57:16,2025-10-05 17:57:16,0.000s,PASSED
